timestamp,site_id,solar_generation_kwh,wind_generation_kwh,energy_consumption_kwh,battery_soc,battery_charge_kwh,battery_discharge_kwh,grid_import_kwh,grid_export_kwh
2026-01-14T14:00:00+00:00,site_002,99.62,13.13,78.33,75.9,34.42,0.0,0.0,0.0
2026-01-14T15:00:00+00:00,site_002,78.46,16.49,82.23,82.3,12.72,0.0,0.0,0.0
2026-01-14T16:00:00+00:00,site_002,45.87,6.72,80.17,68.5,0.0,27.58,0.0,0.0
2026-01-14T17:00:00+00:00,site_002,26.81,20.79,107.05,48.5,0.0,40.0,19.45,0.0
2026-01-14T18:00:00+00:00,site_002,0.0,27.31,106.1,28.5,0.0,40.0,38.79,0.0
2026-01-14T19:00:00+00:00,site_002,0.0,30.54,109.01,10.0,0.0,37.0,41.47,0.0
2026-01-14T20:00:00+00:00,site_002,0.0,23.28,110.27,10.0,0.0,0.0,86.99,0.0
2026-01-14T21:00:00+00:00,site_002,0.0,33.57,109.41,10.0,0.0,0.0,75.84,0.0
2026-01-14T22:00:00+00:00,site_002,0.0,39.91,58.83,10.0,0.0,0.0,18.92,0.0
2026-01-14T23:00:00+00:00,site_002,0.0,29.53,61.91,10.0,0.0,0.0,32.38,0.0
2026-01-15T00:00:00+00:00,site_002,0.0,32.88,62.43,10.0,0.0,0.0,29.55,0.0
2026-01-15T01:00:00+00:00,site_002,0.0,42.42,58.15,10.0,0.0,0.0,15.73,0.0
2026-01-15T02:00:00+00:00,site_002,0.0,41.63,59.36,10.0,0.0,0.0,17.73,0.0
2026-01-15T03:00:00+00:00,site_002,0.0,24.38,61.56,10.0,0.0,0.0,37.18,0.0
2026-01-15T04:00:00+00:00,site_002,0.0,31.53,58.39,10.0,0.0,0.0,26.86,0.0
2026-01-15T05:00:00+00:00,site_002,0.0,25.49,59.8,10.0,0.0,0.0,34.31,0.0
2026-01-15T06:00:00+00:00,site_002,0.0,23.84,59.84,10.0,0.0,0.0,36.0,0.0
2026-01-15T07:00:00+00:00,site_002,25.27,10.68,95.87,10.0,0.0,0.0,59.92,0.0
2026-01-15T08:00:00+00:00,site_002,55.84,9.57,95.54,10.0,0.0,0.0,30.13,0.0
2026-01-15T09:00:00+00:00,site_002,64.57,19.15,94.22,10.0,0.0,0.0,10.5,0.0
2026-01-15T10:00:00+00:00,site_002,90.2,7.17,78.75,19.3,18.62,0.0,0.0,0.0
2026-01-15T11:00:00+00:00,site_002,113.92,15.16,80.76,39.3,40.0,0.0,0.0,8.32
2026-01-15T12:00:00+00:00,site_002,117.42,12.31,80.1,59.3,40.0,0.0,0.0,9.63
2026-01-15T13:00:00+00:00,site_002,96.26,6.34,81.6,69.8,21.0,0.0,0.0,0.0
2026-01-15T14:00:00+00:00,site_002,84.99,1.07,79.86,72.9,6.2,0.0,0.0,0.0
2026-01-15T15:00:00+00:00,site_002,74.29,19.93,78.9,80.6,15.32,0.0,0.0,0.0
2026-01-15T16:00:00+00:00,site_002,57.07,24.63,82.77,80.1,0.0,1.07,0.0,0.0
2026-01-15T17:00:00+00:00,site_002,23.83,17.92,106.91,60.1,0.0,40.0,25.16,0.0
2026-01-15T18:00:00+00:00,site_002,0.0,19.05,108.27,40.1,0.0,40.0,49.22,0.0
2026-01-15T19:00:00+00:00,site_002,0.0,16.54,106.5,20.1,0.0,40.0,49.96,0.0
2026-01-15T20:00:00+00:00,site_002,0.0,31.28,107.02,10.0,0.0,20.2,55.54,0.0
2026-01-15T21:00:00+00:00,site_002,0.0,35.56,107.82,10.0,0.0,0.0,72.26,0.0
2026-01-15T22:00:00+00:00,site_002,0.0,37.32,60.47,10.0,0.0,0.0,23.15,0.0
2026-01-15T23:00:00+00:00,site_002,0.0,42.44,58.98,10.0,0.0,0.0,16.54,0.0
2026-01-16T00:00:00+00:00,site_002,0.0,45.51,61.8,10.0,0.0,0.0,16.29,0.0
2026-01-16T01:00:00+00:00,site_002,0.0,31.89,58.03,10.0,0.0,0.0,26.14,0.0
2026-01-16T02:00:00+00:00,site_002,0.0,33.69,59.16,10.0,0.0,0.0,25.47,0.0
2026-01-16T03:00:00+00:00,site_002,0.0,30.04,62.2,10.0,0.0,0.0,32.16,0.0
2026-01-16T04:00:00+00:00,site_002,0.0,37.54,62.75,10.0,0.0,0.0,25.21,0.0
2026-01-16T05:00:00+00:00,site_002,0.0,16.41,61.29,10.0,0.0,0.0,44.88,0.0
2026-01-16T06:00:00+00:00,site_002,0.0,27.04,58.52,10.0,0.0,0.0,31.48,0.0
2026-01-16T07:00:00+00:00,site_002,27.41,13.38,95.46,10.0,0.0,0.0,54.67,0.0
2026-01-16T08:00:00+00:00,site_002,45.9,24.94,96.56,10.0,0.0,0.0,25.72,0.0
2026-01-16T09:00:00+00:00,site_002,65.61,20.32,97.49,10.0,0.0,0.0,11.56,0.0
2026-01-16T10:00:00+00:00,site_002,91.45,13.53,79.86,22.6,25.12,0.0,0.0,0.0
2026-01-16T11:00:00+00:00,site_002,115.17,0.0,78.48,40.9,36.69,0.0,0.0,0.0
2026-01-16T12:00:00+00:00,site_002,94.01,13.9,78.37,55.7,29.54,0.0,0.0,0.0
2026-01-16T13:00:00+00:00,site_002,103.39,6.71,82.82,69.3,27.28,0.0,0.0,0.0
2026-01-16T14:00:00+00:00,site_002,84.09,4.73,79.58,73.9,9.24,0.0,0.0,0.0
2026-01-16T15:00:00+00:00,site_002,80.63,15.91,81.68,81.3,14.86,0.0,0.0,0.0
2026-01-16T16:00:00+00:00,site_002,49.77,10.44,78.37,72.2,0.0,18.16,0.0,0.0
2026-01-16T17:00:00+00:00,site_002,24.87,24.22,108.42,52.2,0.0,40.0,19.33,0.0
2026-01-16T18:00:00+00:00,site_002,0.0,15.79,107.83,32.2,0.0,40.0,52.04,0.0
2026-01-16T19:00:00+00:00,site_002,0.0,24.51,108.18,12.2,0.0,40.0,43.67,0.0
2026-01-16T20:00:00+00:00,site_002,0.0,39.29,106.54,10.0,0.0,4.4,62.85,0.0
2026-01-16T21:00:00+00:00,site_002,0.0,29.27,106.83,10.0,0.0,0.0,77.56,0.0
2026-01-16T22:00:00+00:00,site_002,0.0,27.89,58.79,10.0,0.0,0.0,30.9,0.0
2026-01-16T23:00:00+00:00,site_002,0.0,40.71,62.13,10.0,0.0,0.0,21.42,0.0
2026-01-17T00:00:00+00:00,site_002,0.0,41.44,49.2,10.0,0.0,0.0,7.76,0.0
2026-01-17T01:00:00+00:00,site_002,0.0,43.71,50.64,10.0,0.0,0.0,6.93,0.0
2026-01-17T02:00:00+00:00,site_002,0.0,27.31,50.24,10.0,0.0,0.0,22.93,0.0
2026-01-17T03:00:00+00:00,site_002,0.0,30.22,51.57,10.0,0.0,0.0,21.35,0.0
2026-01-17T04:00:00+00:00,site_002,0.0,33.54,50.3,10.0,0.0,0.0,16.76,0.0
2026-01-17T05:00:00+00:00,site_002,0.0,36.2,49.16,10.0,0.0,0.0,12.96,0.0
2026-01-17T06:00:00+00:00,site_002,0.0,21.54,52.74,10.0,0.0,0.0,31.2,0.0
2026-01-17T07:00:00+00:00,site_002,25.23,17.86,75.77,10.0,0.0,0.0,32.68,0.0
2026-01-17T08:00:00+00:00,site_002,47.1,5.24,75.9,10.0,0.0,0.0,23.56,0.0
2026-01-17T09:00:00+00:00,site_002,84.48,4.51,75.87,16.6,13.12,0.0,0.0,0.0
2026-01-17T10:00:00+00:00,site_002,87.61,12.12,65.22,33.9,34.51,0.0,0.0,0.0
2026-01-17T11:00:00+00:00,site_002,103.81,3.19,66.06,53.9,40.0,0.0,0.0,0.94
2026-01-17T12:00:00+00:00,site_002,90.65,0.0,66.51,66.0,24.14,0.0,0.0,0.0
2026-01-17T13:00:00+00:00,site_002,99.78,0.59,66.53,82.9,33.84,0.0,0.0,0.0
2026-01-17T14:00:00+00:00,site_002,99.49,6.14,62.21,100.0,34.2,0.0,0.0,9.22
2026-01-17T15:00:00+00:00,site_002,73.42,5.25,64.87,100.0,0.0,0.0,0.0,13.8
2026-01-17T16:00:00+00:00,site_002,57.33,12.9,62.15,100.0,0.0,0.0,0.0,8.08
2026-01-17T17:00:00+00:00,site_002,28.6,12.07,80.95,80.0,0.0,40.0,0.28,0.0
2026-01-17T18:00:00+00:00,site_002,0.0,18.1,84.29,60.0,0.0,40.0,26.19,0.0
2026-01-17T19:00:00+00:00,site_002,0.0,17.08,82.97,40.0,0.0,40.0,25.89,0.0
2026-01-17T20:00:00+00:00,site_002,0.0,24.92,81.35,20.0,0.0,40.0,16.43,0.0
2026-01-17T21:00:00+00:00,site_002,0.0,31.35,82.63,10.0,0.0,20.0,31.28,0.0
2026-01-17T22:00:00+00:00,site_002,0.0,26.71,50.4,10.0,0.0,0.0,23.69,0.0
2026-01-17T23:00:00+00:00,site_002,0.0,29.73,50.0,10.0,0.0,0.0,20.27,0.0
2026-01-18T00:00:00+00:00,site_002,0.0,45.19,51.63,10.0,0.0,0.0,6.44,0.0
2026-01-18T01:00:00+00:00,site_002,0.0,39.6,53.01,10.0,0.0,0.0,13.41,0.0
2026-01-18T02:00:00+00:00,site_002,0.0,41.39,53.95,10.0,0.0,0.0,12.56,0.0
2026-01-18T03:00:00+00:00,site_002,0.0,38.74,50.8,10.0,0.0,0.0,12.06,0.0
2026-01-18T04:00:00+00:00,site_002,0.0,30.89,51.42,10.0,0.0,0.0,20.53,0.0
2026-01-18T05:00:00+00:00,site_002,0.0,34.64,51.51,10.0,0.0,0.0,16.87,0.0
2026-01-18T06:00:00+00:00,site_002,0.0,16.1,50.59,10.0,0.0,0.0,34.49,0.0
2026-01-18T07:00:00+00:00,site_002,24.99,26.53,75.64,10.0,0.0,0.0,24.12,0.0
2026-01-18T08:00:00+00:00,site_002,45.88,24.83,74.4,10.0,0.0,0.0,3.69,0.0
2026-01-18T09:00:00+00:00,site_002,79.91,21.89,76.62,22.6,25.18,0.0,0.0,0.0
2026-01-18T10:00:00+00:00,site_002,80.54,12.65,63.33,37.5,29.86,0.0,0.0,0.0
2026-01-18T11:00:00+00:00,site_002,110.59,16.36,62.28,57.5,40.0,0.0,0.0,24.67
2026-01-18T12:00:00+00:00,site_002,119.89,1.89,66.23,77.5,40.0,0.0,0.0,15.55
2026-01-18T13:00:00+00:00,site_002,110.04,5.11,66.2,97.5,40.0,0.0,0.0,8.95
2026-01-18T14:00:00+00:00,site_002,99.9,3.03,64.96,100.0,5.0,0.0,0.0,32.97
2026-01-18T15:00:00+00:00,site_002,80.74,15.85,66.57,100.0,0.0,0.0,0.0,30.02
2026-01-18T16:00:00+00:00,site_002,45.42,19.01,66.74,98.8,0.0,2.31,0.0,0.0
2026-01-18T17:00:00+00:00,site_002,27.67,19.88,80.82,82.2,0.0,33.27,0.0,0.0
2026-01-18T18:00:00+00:00,site_002,0.0,30.13,82.34,62.2,0.0,40.0,12.21,0.0
2026-01-18T19:00:00+00:00,site_002,0.0,22.56,82.33,42.2,0.0,40.0,19.77,0.0
2026-01-18T20:00:00+00:00,site_002,0.0,21.81,81.04,22.2,0.0,40.0,19.23,0.0
2026-01-18T21:00:00+00:00,site_002,0.0,27.48,82.51,10.0,0.0,24.4,30.63,0.0
2026-01-18T22:00:00+00:00,site_002,0.0,25.5,53.59,10.0,0.0,0.0,28.09,0.0
2026-01-18T23:00:00+00:00,site_002,0.0,31.02,49.65,10.0,0.0,0.0,18.63,0.0
2026-01-19T00:00:00+00:00,site_002,0.0,41.84,62.59,10.0,0.0,0.0,20.75,0.0
2026-01-19T01:00:00+00:00,site_002,0.0,43.87,59.62,10.0,0.0,0.0,15.75,0.0
2026-01-19T02:00:00+00:00,site_002,0.0,25.93,60.93,10.0,0.0,0.0,35.0,0.0
2026-01-19T03:00:00+00:00,site_002,0.0,41.45,61.87,10.0,0.0,0.0,20.42,0.0
2026-01-19T04:00:00+00:00,site_002,0.0,36.93,62.3,10.0,0.0,0.0,25.37,0.0
2026-01-19T05:00:00+00:00,site_002,0.0,35.59,59.87,10.0,0.0,0.0,24.28,0.0
2026-01-19T06:00:00+00:00,site_002,0.0,20.41,58.51,10.0,0.0,0.0,38.1,0.0
2026-01-19T07:00:00+00:00,site_002,25.64,11.35,93.79,10.0,0.0,0.0,56.8,0.0
2026-01-19T08:00:00+00:00,site_002,59.23,20.84,97.8,10.0,0.0,0.0,17.73,0.0
2026-01-19T09:00:00+00:00,site_002,77.41,5.38,97.84,10.0,0.0,0.0,15.05,0.0
2026-01-19T10:00:00+00:00,site_002,95.96,18.09,81.93,26.1,32.12,0.0,0.0,0.0
2026-01-19T11:00:00+00:00,site_002,93.4,9.79,78.88,38.3,24.31,0.0,0.0,0.0
2026-01-19T12:00:00+00:00,site_002,99.2,11.27,78.64,54.2,31.83,0.0,0.0,0.0
2026-01-19T13:00:00+00:00,site_002,108.05,16.99,82.74,74.2,40.0,0.0,0.0,2.3
2026-01-19T14:00:00+00:00,site_002,88.12,19.4,82.83,86.5,24.69,0.0,0.0,0.0
2026-01-19T15:00:00+00:00,site_002,64.33,13.94,82.61,84.3,0.0,4.34,0.0,0.0
2026-01-19T16:00:00+00:00,site_002,59.51,9.42,80.83,78.3,0.0,11.9,0.0,0.0
2026-01-19T17:00:00+00:00,site_002,30.57,11.43,109.23,58.3,0.0,40.0,27.23,0.0
2026-01-19T18:00:00+00:00,site_002,0.0,32.15,106.34,38.3,0.0,40.0,34.19,0.0
2026-01-19T19:00:00+00:00,site_002,0.0,34.09,105.94,18.3,0.0,40.0,31.85,0.0
2026-01-19T20:00:00+00:00,site_002,0.0,34.18,108.7,10.0,0.0,16.6,57.92,0.0
2026-01-19T21:00:00+00:00,site_002,0.0,40.84,107.73,10.0,0.0,0.0,66.89,0.0
2026-01-19T22:00:00+00:00,site_002,0.0,30.79,59.25,10.0,0.0,0.0,28.46,0.0
2026-01-19T23:00:00+00:00,site_002,0.0,28.34,59.28,10.0,0.0,0.0,30.94,0.0
2026-01-20T00:00:00+00:00,site_002,0.0,29.66,58.01,10.0,0.0,0.0,28.35,0.0
2026-01-20T01:00:00+00:00,site_002,0.0,34.71,61.66,10.0,0.0,0.0,26.95,0.0
2026-01-20T02:00:00+00:00,site_002,0.0,44.87,62.42,10.0,0.0,0.0,17.55,0.0
2026-01-20T03:00:00+00:00,site_002,0.0,32.97,59.89,10.0,0.0,0.0,26.92,0.0
2026-01-20T04:00:00+00:00,site_002,0.0,30.92,58.51,10.0,0.0,0.0,27.59,0.0
2026-01-20T05:00:00+00:00,site_002,0.0,25.97,62.32,10.0,0.0,0.0,36.35,0.0
2026-01-20T06:00:00+00:00,site_002,0.0,26.24,58.81,10.0,0.0,0.0,32.57,0.0
2026-01-20T07:00:00+00:00,site_002,23.87,25.53,94.47,10.0,0.0,0.0,45.07,0.0
2026-01-20T08:00:00+00:00,site_002,49.78,24.03,93.37,10.0,0.0,0.0,19.56,0.0
2026-01-20T09:00:00+00:00,site_002,67.25,9.4,96.66,10.0,0.0,0.0,20.01,0.0
2026-01-20T10:00:00+00:00,site_002,92.15,17.47,78.47,25.6,31.15,0.0,0.0,0.0
2026-01-20T11:00:00+00:00,site_002,104.15,10.28,80.41,42.6,34.02,0.0,0.0,0.0
2026-01-20T12:00:00+00:00,site_002,90.93,16.35,78.82,56.8,28.46,0.0,0.0,0.0
2026-01-20T13:00:00+00:00,site_002,112.72,1.15,78.51,74.5,35.36,0.0,0.0,0.0
2026-01-20T14:00:00+00:00,site_002,83.28,3.31,81.49,77.0,5.1,0.0,0.0,0.0
2026-01-20T15:00:00+00:00,site_002,78.96,16.49,79.33,85.1,16.12,0.0,0.0,0.0
2026-01-20T16:00:00+00:00,site_002,49.22,9.75,78.25,75.5,0.0,19.28,0.0,0.0
2026-01-20T17:00:00+00:00,site_002,27.73,25.41,106.27,55.5,0.0,40.0,13.13,0.0
2026-01-20T18:00:00+00:00,site_002,0.0,21.05,106.97,35.5,0.0,40.0,45.92,0.0
2026-01-20T19:00:00+00:00,site_002,0.0,29.62,108.5,15.5,0.0,40.0,38.88,0.0
2026-01-20T20:00:00+00:00,site_002,0.0,23.99,105.63,10.0,0.0,11.0,70.64,0.0
2026-01-20T21:00:00+00:00,site_002,0.0,26.52,106.96,10.0,0.0,0.0,80.44,0.0
2026-01-20T22:00:00+00:00,site_002,0.0,27.13,62.22,10.0,0.0,0.0,35.09,0.0
2026-01-20T23:00:00+00:00,site_002,0.0,33.16,59.99,10.0,0.0,0.0,26.83,0.0
2026-01-21T00:00:00+00:00,site_002,0.0,37.28,61.31,10.0,0.0,0.0,24.03,0.0
2026-01-21T01:00:00+00:00,site_002,0.0,28.81,60.72,10.0,0.0,0.0,31.91,0.0
2026-01-21T02:00:00+00:00,site_002,0.0,29.19,62.43,10.0,0.0,0.0,33.24,0.0
2026-01-21T03:00:00+00:00,site_002,0.0,30.49,60.23,10.0,0.0,0.0,29.74,0.0
2026-01-21T04:00:00+00:00,site_002,0.0,25.27,60.33,10.0,0.0,0.0,35.06,0.0
2026-01-21T05:00:00+00:00,site_002,0.0,20.91,59.34,10.0,0.0,0.0,38.43,0.0
2026-01-21T06:00:00+00:00,site_002,0.0,27.54,61.34,10.0,0.0,0.0,33.8,0.0
2026-01-21T07:00:00+00:00,site_002,23.96,15.49,95.71,10.0,0.0,0.0,56.26,0.0
2026-01-21T08:00:00+00:00,site_002,59.56,16.79,95.77,10.0,0.0,0.0,19.42,0.0
2026-01-21T09:00:00+00:00,site_002,81.48,18.26,95.09,12.3,4.65,0.0,0.0,0.0
2026-01-21T10:00:00+00:00,site_002,91.86,16.85,80.37,26.5,28.34,0.0,0.0,0.0
2026-01-21T11:00:00+00:00,site_002,112.48,7.54,78.39,46.5,40.0,0.0,0.0,1.63
2026-01-21T12:00:00+00:00,site_002,117.08,11.79,80.51,66.5,40.0,0.0,0.0,8.36
2026-01-21T13:00:00+00:00,site_002,113.03,14.02,81.39,86.5,40.0,0.0,0.0,5.66
2026-01-21T14:00:00+00:00,site_002,94.06,1.92,81.79,93.6,14.19,0.0,0.0,0.0
2026-01-21T15:00:00+00:00,site_002,67.31,21.58,82.86,96.6,6.03,0.0,0.0,0.0
2026-01-21T16:00:00+00:00,site_002,57.13,7.52,80.12,88.9,0.0,15.47,0.0,0.0
2026-01-21T17:00:00+00:00,site_002,30.97,17.33,110.49,68.9,0.0,40.0,22.19,0.0
2026-01-21T18:00:00+00:00,site_002,0.0,29.18,106.79,48.9,0.0,40.0,37.61,0.0
2026-01-21T19:00:00+00:00,site_002,0.0,34.6,110.07,28.9,0.0,40.0,35.47,0.0
2026-01-21T20:00:00+00:00,site_002,0.0,21.34,107.44,10.0,0.0,37.8,48.3,0.0
2026-01-21T21:00:00+00:00,site_002,0.0,31.05,107.13,10.0,0.0,0.0,76.08,0.0
2026-01-21T22:00:00+00:00,site_002,0.0,31.01,60.29,10.0,0.0,0.0,29.28,0.0
2026-01-21T23:00:00+00:00,site_002,0.0,44.46,61.93,10.0,0.0,0.0,17.47,0.0
2026-01-22T00:00:00+00:00,site_002,0.0,39.96,60.61,10.0,0.0,0.0,20.65,0.0
2026-01-22T01:00:00+00:00,site_002,0.0,35.38,60.07,10.0,0.0,0.0,24.69,0.0
2026-01-22T02:00:00+00:00,site_002,0.0,28.45,60.94,10.0,0.0,0.0,32.49,0.0
2026-01-22T03:00:00+00:00,site_002,0.0,38.27,62.7,10.0,0.0,0.0,24.43,0.0
2026-01-22T04:00:00+00:00,site_002,0.0,38.5,60.81,10.0,0.0,0.0,22.31,0.0
2026-01-22T05:00:00+00:00,site_002,0.0,18.4,59.43,10.0,0.0,0.0,41.03,0.0
2026-01-22T06:00:00+00:00,site_002,0.0,19.38,60.05,10.0,0.0,0.0,40.67,0.0
2026-01-22T07:00:00+00:00,site_002,26.27,18.33,96.04,10.0,0.0,0.0,51.44,0.0
2026-01-22T08:00:00+00:00,site_002,45.56,10.51,93.72,10.0,0.0,0.0,37.65,0.0
2026-01-22T09:00:00+00:00,site_002,76.55,15.77,93.19,10.0,0.0,0.0,0.87,0.0
2026-01-22T10:00:00+00:00,site_002,101.05,6.14,79.19,24.0,28.0,0.0,0.0,0.0
2026-01-22T11:00:00+00:00,site_002,108.54,16.43,82.49,44.0,40.0,0.0,0.0,2.48
2026-01-22T12:00:00+00:00,site_002,90.61,13.85,79.52,56.5,24.94,0.0,0.0,0.0
2026-01-22T13:00:00+00:00,site_002,95.06,7.84,81.48,67.2,21.42,0.0,0.0,0.0
2026-01-22T14:00:00+00:00,site_002,80.49,16.89,78.67,76.6,18.71,0.0,0.0,0.0
2026-01-22T15:00:00+00:00,site_002,84.31,10.76,82.13,83.1,12.94,0.0,0.0,0.0
2026-01-22T16:00:00+00:00,site_002,49.04,13.34,81.23,73.7,0.0,18.85,0.0,0.0
2026-01-22T17:00:00+00:00,site_002,24.75,12.85,109.62,53.7,0.0,40.0,32.02,0.0
2026-01-22T18:00:00+00:00,site_002,0.0,27.69,109.84,33.7,0.0,40.0,42.15,0.0
2026-01-22T19:00:00+00:00,site_002,0.0,32.8,108.08,13.7,0.0,40.0,35.28,0.0
2026-01-22T20:00:00+00:00,site_002,0.0,23.18,107.06,10.0,0.0,7.4,76.48,0.0
2026-01-22T21:00:00+00:00,site_002,0.0,33.24,106.18,10.0,0.0,0.0,72.94,0.0
2026-01-22T22:00:00+00:00,site_002,0.0,42.52,62.4,10.0,0.0,0.0,19.88,0.0
2026-01-22T23:00:00+00:00,site_002,0.0,27.57,58.96,10.0,0.0,0.0,31.39,0.0
2026-01-23T00:00:00+00:00,site_002,0.0,44.16,62.18,10.0,0.0,0.0,18.02,0.0
2026-01-23T01:00:00+00:00,site_002,0.0,31.98,60.28,10.0,0.0,0.0,28.3,0.0
2026-01-23T02:00:00+00:00,site_002,0.0,43.85,61.52,10.0,0.0,0.0,17.67,0.0
2026-01-23T03:00:00+00:00,site_002,0.0,28.59,62.12,10.0,0.0,0.0,33.53,0.0
2026-01-23T04:00:00+00:00,site_002,0.0,30.1,61.18,10.0,0.0,0.0,31.08,0.0
2026-01-23T05:00:00+00:00,site_002,0.0,18.86,58.15,10.0,0.0,0.0,39.29,0.0
2026-01-23T06:00:00+00:00,site_002,0.0,24.38,58.89,10.0,0.0,0.0,34.51,0.0
2026-01-23T07:00:00+00:00,site_002,30.05,20.36,94.75,10.0,0.0,0.0,44.34,0.0
2026-01-23T08:00:00+00:00,site_002,47.45,22.89,96.74,10.0,0.0,0.0,26.4,0.0
2026-01-23T09:00:00+00:00,site_002,78.25,7.59,94.93,10.0,0.0,0.0,9.09,0.0
2026-01-23T10:00:00+00:00,site_002,82.17,10.95,82.82,15.2,10.3,0.0,0.0,0.0
2026-01-23T11:00:00+00:00,site_002,111.77,10.96,81.39,35.2,40.0,0.0,0.0,1.34
2026-01-23T12:00:00+00:00,site_002,98.07,5.69,78.1,48.0,25.66,0.0,0.0,0.0
2026-01-23T13:00:00+00:00,site_002,109.54,13.36,78.04,68.0,40.0,0.0,0.0,4.86
2026-01-23T14:00:00+00:00,site_002,101.62,12.46,81.01,84.5,33.07,0.0,0.0,0.0
2026-01-23T15:00:00+00:00,site_002,63.82,6.94,82.03,78.9,0.0,11.27,0.0,0.0
2026-01-23T16:00:00+00:00,site_002,49.58,24.34,81.21,75.3,0.0,7.29,0.0,0.0
2026-01-23T17:00:00+00:00,site_002,26.58,16.15,107.24,55.3,0.0,40.0,24.51,0.0
2026-01-23T18:00:00+00:00,site_002,0.0,21.83,108.89,35.3,0.0,40.0,47.06,0.0
2026-01-23T19:00:00+00:00,site_002,0.0,32.87,107.49,15.3,0.0,40.0,34.62,0.0
2026-01-23T20:00:00+00:00,site_002,0.0,22.05,108.06,10.0,0.0,10.6,75.41,0.0
2026-01-23T21:00:00+00:00,site_002,0.0,36.35,109.72,10.0,0.0,0.0,73.37,0.0
2026-01-23T22:00:00+00:00,site_002,0.0,32.97,61.24,10.0,0.0,0.0,28.27,0.0
2026-01-23T23:00:00+00:00,site_002,0.0,39.17,59.49,10.0,0.0,0.0,20.32,0.0
2026-01-24T00:00:00+00:00,site_002,0.0,29.66,49.32,10.0,0.0,0.0,19.66,0.0
2026-01-24T01:00:00+00:00,site_002,0.0,46.76,52.2,10.0,0.0,0.0,5.44,0.0
2026-01-24T02:00:00+00:00,site_002,0.0,42.72,50.31,10.0,0.0,0.0,7.59,0.0
2026-01-24T03:00:00+00:00,site_002,0.0,37.33,53.46,10.0,0.0,0.0,16.13,0.0
2026-01-24T04:00:00+00:00,site_002,0.0,25.98,49.75,10.0,0.0,0.0,23.77,0.0
2026-01-24T05:00:00+00:00,site_002,0.0,31.69,53.5,10.0,0.0,0.0,21.81,0.0
2026-01-24T06:00:00+00:00,site_002,0.0,28.55,52.0,10.0,0.0,0.0,23.45,0.0
2026-01-24T07:00:00+00:00,site_002,28.42,22.23,75.36,10.0,0.0,0.0,24.71,0.0
2026-01-24T08:00:00+00:00,site_002,54.83,24.95,73.05,13.4,6.73,0.0,0.0,0.0
2026-01-24T09:00:00+00:00,site_002,72.52,9.66,71.93,18.5,10.25,0.0,0.0,0.0
2026-01-24T10:00:00+00:00,site_002,96.34,10.95,62.95,38.5,40.0,0.0,0.0,4.34
2026-01-24T11:00:00+00:00,site_002,107.99,2.46,64.67,58.5,40.0,0.0,0.0,5.78
2026-01-24T12:00:00+00:00,site_002,113.55,15.63,65.36,78.5,40.0,0.0,0.0,23.82
2026-01-24T13:00:00+00:00,site_002,101.63,14.92,66.2,98.5,40.0,0.0,0.0,10.35
2026-01-24T14:00:00+00:00,site_002,100.71,3.13,62.49,100.0,3.0,0.0,0.0,38.35
2026-01-24T15:00:00+00:00,site_002,66.35,7.07,66.04,100.0,0.0,0.0,0.0,7.38
2026-01-24T16:00:00+00:00,site_002,56.44,8.66,65.4,99.8,0.0,0.3,0.0,0.0
2026-01-24T17:00:00+00:00,site_002,25.9,10.4,81.65,79.8,0.0,40.0,5.35,0.0
2026-01-24T18:00:00+00:00,site_002,0.0,18.64,83.82,59.8,0.0,40.0,25.18,0.0
2026-01-24T19:00:00+00:00,site_002,0.0,23.01,81.18,39.8,0.0,40.0,18.17,0.0
2026-01-24T20:00:00+00:00,site_002,0.0,25.88,84.13,19.8,0.0,40.0,18.25,0.0
2026-01-24T21:00:00+00:00,site_002,0.0,32.52,84.21,10.0,0.0,19.6,32.09,0.0
2026-01-24T22:00:00+00:00,site_002,0.0,37.16,53.72,10.0,0.0,0.0,16.56,0.0
2026-01-24T23:00:00+00:00,site_002,0.0,28.41,53.45,10.0,0.0,0.0,25.04,0.0
2026-01-25T00:00:00+00:00,site_002,0.0,37.51,53.34,10.0,0.0,0.0,15.83,0.0
2026-01-25T01:00:00+00:00,site_002,0.0,34.62,50.49,10.0,0.0,0.0,15.87,0.0
2026-01-25T02:00:00+00:00,site_002,0.0,26.57,53.27,10.0,0.0,0.0,26.7,0.0
2026-01-25T03:00:00+00:00,site_002,0.0,25.85,50.0,10.0,0.0,0.0,24.15,0.0
2026-01-25T04:00:00+00:00,site_002,0.0,28.18,51.85,10.0,0.0,0.0,23.67,0.0
2026-01-25T05:00:00+00:00,site_002,0.0,34.51,51.29,10.0,0.0,0.0,16.78,0.0
2026-01-25T06:00:00+00:00,site_002,0.0,26.81,52.89,10.0,0.0,0.0,26.08,0.0
2026-01-25T07:00:00+00:00,site_002,27.08,21.24,72.63,10.0,0.0,0.0,24.31,0.0
2026-01-25T08:00:00+00:00,site_002,54.52,5.09,73.12,10.0,0.0,0.0,13.51,0.0
2026-01-25T09:00:00+00:00,site_002,79.79,5.27,75.57,14.7,9.49,0.0,0.0,0.0
2026-01-25T10:00:00+00:00,site_002,90.66,14.78,62.44,34.7,40.0,0.0,0.0,3.0
2026-01-25T11:00:00+00:00,site_002,104.74,10.68,64.02,54.7,40.0,0.0,0.0,11.4
